name,price,category,composition,color,gender,description,img_url,url,scrapped-at
Camiseta Levi's Original,"R$ 109,90",Camiseta,100% Algodão,Lilás,Masculino,Código: 566055007 Produto: Camiseta Levi's Original Categoria: Camisetas Cor / Lavagem: Lilás Manga: Curta Bolso: Não Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/442657-640-640/LB0025007_1.jpg?v=637660451662230000,https://www.levi.com.br/camiseta-levis-original-lb00250075007/p,12-04-2022
Camiseta Levi's Relaxed Pride,"R$ 97,93",Camiseta,100% Algodão,Branco,Masculino,Código: 565710015,https://lojalevis.vteximg.com.br/arquivos/ids/413242-640-640/565710015_1.jpg?v=637503121916300000,https://www.levi.com.br/camiseta-levis-relaxed-5657100150015/p,12-04-2022
Camisa Levi's Classic Pocket Standard,"R$ 209,90",Camisa,100% Algodão,Preto,Masculino,Código: 866270066 Produto: Camisa Levi's Classic Pocket Standard Categoria: Camisas Cor / Lavagem: Preto Manga: Curta Bolso: Sim Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/442118-640-640/866270066_1.jpg?v=637660448801000000,https://www.levi.com.br/camisa-levis-classic-pocket-standard-8662700660066/p,12-04-2022
Camiseta Levis Classic One Pocket,"R$ 109,90",Camiseta,100% Algodão,Verde,Masculino,Código: 193420195 Produto: Camiseta Levi's Classic Pocket Categoria: Camisetas Cor / Lavagem: Verde Manga: Curta Bolso: Sim Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/424205-640-640/193420195_1.jpg?v=637642026682430000,https://www.levi.com.br/camiseta-levis-classic-one-pocket-1934201950195/p,12-04-2022
Camisa Levi's Western Standard,"R$ 309,90",Camisa,100% Algodão,Lavagem Média,Masculino,Código: 857450025 Produto: Camisa Levi's Western Standard Categoria: Camisas Cor / Lavagem: Lavagem Média Manga: Longa Bolso: Não Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/424028-640-640/857450025_1.jpg?v=637642025395370000,https://www.levi.com.br/camisa-levis-western-standard-8574500250025/p,12-04-2022
Camiseta Levis Relaxed Fit One Pocket,"R$ 139,90",Camiseta,100% Algodão,Azul,Masculino,Código: 343100027 Produto: Camiseta Levi's Relaxed Fit Pocket Categoria: Camisetas Cor / Lavagem: Azul Manga: Curta Bolso: Sim Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/441321-640-640/343100027_1.jpg?v=637660444488070000,https://www.levi.com.br/camiseta-levis-relaxed-fit-one-pocket-3431000270027/p,12-04-2022
Camisa Levi's Jackson Worker,"R$ 279,90",Camisa,"57% Hemp, 43% Algodão",Verde,Masculino,Código: 195730139 Produto: Camisa Levi's Jackson Worker Categoria: Camisas Cor / Lavagem: Verde Manga: Longa Bolso: Sim Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/441213-640-640/195730139_1.jpg?v=637660443934730000,https://www.levi.com.br/camisa-levis-jackson-worker-1957301390139/p,12-04-2022
Camisa Levi's Classic Pocket Standard,"R$ 209,90",Camisa,100% Algodão,Amarelo,Masculino,Código: 866270078 Produto: Camisa Levi's Classic Pocket Standard Categoria: Camisas Cor / Lavagem: Amarelo Manga: Curta Bolso: Sim Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/442084-640-640/866270078_1.jpg?v=637660448622300000,https://www.levi.com.br/camisa-levis-classic-pocket-standard-8662700780078/p,12-04-2022
Camisa Levi's Classic Pocket Standard,"R$ 209,90",Camisa,100% Algodão,Azul,Masculino,Código: 866270079 Produto: Camisa Levi's Classic Pocket Standard Categoria: Camisas Cor / Lavagem: Azul Manga: Curta Bolso: Sim Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/442077-640-640/866270079_1.jpg?v=637660448588730000,https://www.levi.com.br/camisa-levis-classic-pocket-standard-8662700790079/p,12-04-2022
Camiseta Levi's Red Tab Vintage,"R$ 189,90",Camiseta,100% Algodão,Verde,Masculino,Código: A06370003 Produto: Camiseta Levi's Red Tab Vintage Categoria: Camisetas Cor / Lavagem: Verde Manga: Curta Bolso: Não Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/434072-640-640/A06370003_1.jpg?v=637650698139870000,https://www.levi.com.br/camiseta-levis-red-tab-vintage-a063700030003/p,12-04-2022
Camiseta Levi's Red Tab Vintage,"R$ 149,90",Camiseta,100% Algodão,Azul,Masculino,Código: A06370012 Produto: Camiseta Levi's Red Tab Vintage Categoria: Camisetas Cor / Lavagem: Azul Manga: Curta Bolso: Não Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/434186-640-640/A06370012_1.jpg?v=637650698772630000,https://www.levi.com.br/camiseta-levis-red-tab-vintage-a063700120012/p,12-04-2022
Camiseta Levi's Housemark Graphic Tee,"R$ 119,90",Camiseta,100% Algodão,Branco,Masculino,Código: 224892180 Produto: Camiseta Levi's Housemark Graphic Tee Categoria: Camisetas Cor / Lavagem: Branco Manga: Curta Bolso: Não Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/425079-640-640/LB0012180_1.jpg?v=637642033028230000,https://www.levi.com.br/camiseta-levis-housemark-graphic-tee-lb00121802180/p,12-04-2022
Camiseta Levi's Relaxed Fit,"R$ 169,90",Camiseta,100% Algodão,Verde,Masculino,Código: 161432193 Produto: Camiseta Levi's Relaxed Fit Categoria: Camisetas Cor / Lavagem: Verde Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/442591-640-640/LB0012193_1.jpg?v=637660451329600000,https://www.levi.com.br/camiseta-levis-relaxed-fit-lb00121932193/p,12-04-2022
Camiseta Levi's Relaxed Fit,"R$ 169,90",Camiseta,100% Algodão,Branco,Masculino,Código: 161432192 Produto: Camiseta Levi's Relaxed Fit Categoria: Camisetas Cor / Lavagem: Branco Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/442596-640-640/LB0012192_1.jpg?v=637660451356800000,https://www.levi.com.br/camiseta-levis-relaxed-fit-lb00121922192/p,12-04-2022
Camiseta Levi's Relaxed Fit,"R$ 169,90",Camiseta,100% Algodão,Verde,Masculino,Código: 161432194 Produto: Camiseta Levi's Relaxed Fit Categoria: Camisetas Cor / Lavagem: Verde Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/442586-640-640/LB0012194_1.jpg?v=637660451305270000,https://www.levi.com.br/camiseta-levis-relaxed-fit-lb00121942194/p,12-04-2022
Camiseta Levi's Relaxed Fit,"R$ 169,90",Camiseta,100% Algodão,Azul,Masculino,Código: 161432196 Produto: Camiseta Levi's Relaxed Fit Categoria: Camisetas Cor / Lavagem: Azul Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/442576-640-640/LB0012196_1.jpg?v=637660451255230000,https://www.levi.com.br/camiseta-levis-relaxed-fit-lb00121962196/p,12-04-2022
Camiseta Levi's Relaxed Fit,"R$ 109,90",Camiseta,100% Algodão,Branco,Masculino,Código: 161432227 Produto: Camiseta Levi's Relaxed Fit Categoria: Camisetas Cor / Lavagem: Branco Manga: Curta Bolso: Não Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/434672-640-640/LB0012227_1.jpg?v=637650701623900000,https://www.levi.com.br/camiseta-levis-relaxed-fit-lb00122272227/p,12-04-2022
Boné Levi's Box Tab - U,"R$ 129,90",Boné,Algodão,Preto,"Masculino, Feminino, Unissex",Código: LBA001053 Produto: Boné Levi's Box Tab Categoria: Bonés Cor / lavagem: Preto Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/451442-640-640/PC9LBA001053_01.jpg?v=637721442967970000,https://www.levi.com.br/bone-levis-box-tab-lba0010531053/p,12-04-2022
Camiseta Levi's Graphic Crewneck,"R$ 119,90",Camiseta,100% Algodão,Preto,Masculino,Código: LB0010223 Produto: Camiseta Levi's Graphic Crewneck Categoria: Camisetas Cor / Lavagem: Preto Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/352727-640-640/LB0010223_01.jpg?v=637171360001870000,https://www.levi.com.br/camiseta-levis-graphic-crewneck-lb00102230223/p,12-04-2022
Camiseta Levi's Graphic Crewnek,"R$ 109,90",Camiseta,100% Algodão,Branco,Masculino,Código: 224910859 Produto: Camiseta Levi's Graphic Crewnek Categoria: Camisetas Cor / Lavagem: Branco Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/441297-640-640/224910859_1.jpg?v=637660444354530000,https://www.levi.com.br/camiseta-levis-graphic-crewnek-2249108590859/p,12-04-2022
Camisa Levi's Classic Pocket Standard,"R$ 239,90",Camisa,100% Algodão,Roxo,Masculino,Código: 857480089 Produto: Camisa Levi's Classic Pocket Standard Categoria: Camisas Cor / Lavagem: Roxo Manga: Longa Bolso: Sim Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/442158-640-640/857480089_1.jpg?v=637660449020530000,https://www.levi.com.br/camisa-levis-classic-pocket-standard-8574800890089/p,12-04-2022
Camiseta Levi's Relaxed Fit,"R$ 119,90",Camiseta,100% Algodão,Azul,Masculino,Código: 161432204 Produto: Camiseta Levi's Relaxed Fit Categoria: Camisetas Cor / Lavagem: Azul Manga: Curta Bolso: Não Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/434543-640-640/LB0012204_1.jpg?v=637650700870030000,https://www.levi.com.br/camiseta-levis-relaxed-fit-lb00122042204/p,12-04-2022
Camiseta Levi's Relaxed Fit,"R$ 119,90",Camiseta,100% Algodão,Cinza,Masculino,Código: 161432205 Produto: Camiseta Levi's Relaxed Fit Categoria: Camisetas Cor / Lavagem: Cinza Manga: Curta Bolso: Não Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/451190-640-640/PC9LB0012205_1.jpg?v=637721441337200000,https://www.levi.com.br/camiseta-levis-relaxed-fit-lb00122052205/p,12-04-2022
Camiseta Levi's Vintage Fit,"R$ 149,90",Camiseta,100% Algodão,Verde,Masculino,Código: 873738048 Produto: Camiseta Levi's Vintage Fit Categoria: Camisetas Cor / Lavagem: Verde Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/442626-640-640/LB0018048_1.jpg?v=637660451501570000,https://www.levi.com.br/camiseta-levis-vintage-fit-lb00180488048/p,12-04-2022
Camiseta Levi's Relaxed Fit,"R$ 109,90",Camiseta,100% Algodão,Cinza,Masculino,Código: 161432223 Produto: Camiseta Levi's Relaxed Fit Categoria: Camisetas Cor / Lavagem: Cinza Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/442541-640-640/LB0012223_1.jpg?v=637660451067930000,https://www.levi.com.br/camiseta-levis-relaxed-fit-lb00122232223/p,12-04-2022
Camiseta Levi's Vintage Fit,"R$ 119,90",Camiseta,100% Algodão,Verde,Masculino,Código: 873738055 Produto: Camiseta Levi's Vintage Fit Categoria: Camisetas Cor / Lavagem: Verde Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/434633-640-640/LB0018055_1.jpg?v=637650701397900000,https://www.levi.com.br/camiseta-levis-vintage-fit-lb00180558055/p,12-04-2022
Tênis Bristol,"R$ 144,95",Tênis,Cabedal: Poliuretano E Suede Sintético / Sola: Eva + Borracha Termoplástica / Forro: Mesh (Nylon) / Palmilha: Camurça Anatômica,Branco,Masculino,Código: LBF120003 Produto: Tênis Bristol Categoria: Tênis Cor / lavagem: Branco Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/285772-640-640/LBF1200030003_01.jpg?v=636700381136300000,https://www.levi.com.br/tenis-bristol-lbf1200030003/p,12-04-2022
Camisa Levi's Classic Pocket Standard,"R$ 329,90",Camisa,100% Algodão,Multicolor,Masculino,Código: 857480068 Produto: Camisa Levi's Classic Pocket Standard Categoria: Camisas Cor / Lavagem: Azul/Branco Manga: Longa Bolso: Sim Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/420869-640-640/857480068_1.jpg?v=637539354608030000,https://www.levi.com.br/camisa-levis-classic-pocket-standard-8574800680068/p,12-04-2022
Camiseta Levis Relaxed Fit One Pocket,"R$ 109,90",Camiseta,100% Algodão,Amarelo,Masculino,Código: 343100035 Produto: Camiseta Levi's Relaxed Fit Pocket Categoria: Camisetas Cor / Lavagem: Amarelo Manga: Curta Bolso: Sim Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/424134-640-640/343100035_1.jpg?v=637642026056030000,https://www.levi.com.br/camiseta-levis-relaxed-fit-one-pocket-3431000350035/p,12-04-2022
Camiseta Levi's Oversized Logo,"R$ 149,90",Camiseta,100% Algodão,Verde,Masculino,Código: 358870013 Produto: Camiseta Levi's Oversized Logo Categoria: Camisetas Cor / Lavagem: Verde Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/424115-640-640/358870013_1.jpg?v=637642025945300000,https://www.levi.com.br/camiseta-levis-oversized-logo-3588700130013/p,12-04-2022
Camiseta Levis Classic One Pocket,"R$ 109,90",Camiseta,"60% Algodão, 40% Linen",Roxo,Masculino,Código: 193420199 Produto: Camiseta Levi's Classic Pocket Categoria: Camisetas Cor / Lavagem: Roxo Manga: Curta Bolso: Sim Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/441230-640-640/193420199_1.jpg?v=637660444017800000,https://www.levi.com.br/camiseta-levis-classic-one-pocket-1934201990199/p,12-04-2022
Camiseta Levis Relaxed Fit One Pocket,"R$ 149,90",Camiseta,100% Algodão,Branco,Masculino,Código: 343100026 Produto: Camiseta Levi's Relaxed Fit Pocket Categoria: Camisetas Cor / Lavagem: Branco Manga: Curta Bolso: Sim Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/441328-640-640/343100026_1.jpg?v=637660444529930000,https://www.levi.com.br/camiseta-levis-relaxed-fit-one-pocket-3431000260026/p,12-04-2022
Camisa Levi's Cubano,"R$ 259,90",Camisa,"73% Liocel, 27% Hemp",Azul Marinho,Masculino,Código: 726250045 Produto: Camisa Levi's Cubano Categoria: Camisas Cor / Lavagem: Azul Marinho Manga: Curta Bolso: Não Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/441770-640-640/726250045_1.jpg?v=637660446957100000,https://www.levi.com.br/camisa-levis-cubano-7262500450045/p,12-04-2022
Camisa Levi's Classic Pocket Standard,"R$ 209,90",Camisa,100% Algodão,Verde,Masculino,Código: 866270068 Produto: Camisa Levi's Classic Pocket Standard Categoria: Camisas Cor / Lavagem: Verde Manga: Curta Bolso: Sim Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/442113-640-640/866270068_1.jpg?v=637660448776730000,https://www.levi.com.br/camisa-levis-classic-pocket-standard-8662700680068/p,12-04-2022
Camisa Levi's Classic Pocket Standard,"R$ 209,90",Camisa,100% Algodão,Lilás,Masculino,Código: 866270069 Produto: Camisa Levi's Classic Pocket Standard Categoria: Camisas Cor / Lavagem: Lilás Manga: Curta Bolso: Sim Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/442107-640-640/866270069_1.jpg?v=637660448743730000,https://www.levi.com.br/camisa-levis-classic-pocket-standard-8662700690069/p,12-04-2022
Camiseta Levi's Housemark Graphic Tee,"R$ 109,90",Camiseta,100% Algodão,Amarelo,Masculino,Código: 224892190 Produto: Camiseta Levi's Housemark Graphic Tee Categoria: Camisetas Cor / Lavagem: Amarelo Manga: Curta Bolso: Não Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/431008-640-640/LB0012190_1.jpg?v=637647187232900000,https://www.levi.com.br/camiseta-levis-housemark-graphic-tee-lb00121902190/p,12-04-2022
Camiseta Levi's Relaxed Fit,"R$ 119,90",Camiseta,100% Algodão,Azul,Masculino,Código: 161432198 Produto: Camiseta Levi's Relaxed Fit Categoria: Camisetas Cor / Lavagem: Azul Manga: Curta Bolso: Não Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/425139-640-640/LB0012198_1.jpg?v=637642033404100000,https://www.levi.com.br/camiseta-levis-relaxed-fit-lb00121982198/p,12-04-2022
Camiseta Levi's Relaxed Fit,"R$ 119,90",Camiseta,100% Algodão,Vermelho,Masculino,Código: 161432199 Produto: Camiseta Levi's Relaxed Fit Categoria: Camisetas Cor / Lavagem: Vermelho Manga: Curta Bolso: Não Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/434554-640-640/LB0012199_1.jpg?v=637650700935870000,https://www.levi.com.br/camiseta-levis-relaxed-fit-lb00121992199/p,12-04-2022
Camiseta Levi's Relaxed Fit,"R$ 119,90",Camiseta,100% Algodão,Cinza,Masculino,Código: 161432215 Produto: Camiseta Levi's Relaxed Fit Categoria: Camisetas Cor / Lavagem: Cinza Manga: Curta Bolso: Não Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/434528-640-640/LB0012215_1.jpg?v=637650700793030000,https://www.levi.com.br/camiseta-levis-relaxed-fit-lb00122152215/p,12-04-2022
Camiseta Levi's Relaxed Fit Logo,"R$ 109,90",Camiseta,100% Algodão,Branco,Masculino,Código: A01075009 Produto: Camiseta Levi's Relaxed Fit Logo Categoria: Camisetas Cor / Lavagem: Branco Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/451247-640-640/PC9LB0025009_1.jpg?v=637721441690300000,https://www.levi.com.br/camiseta-levis-relaxed-fit-logo-lb00250095009/p,12-04-2022
Boné Levi's Trucker - U,"R$ 139,90",Boné,Algodão e Nylon,Preto,"Masculino, Feminino, Unissex",Código: LBA001072 Produto: Boné Levi's Trucker Categoria: Bonés Cor / lavagem: Preto/Branco Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/451441-640-640/PC9LBA001072_01.jpg?v=637721442961100000,https://www.levi.com.br/bone-levis-trucker-lba0010721072/p,12-04-2022
Tênis Almayer,"R$ 134,95",Tênis,"Cabedal: Mesh (Nylon), Suede Sintético E Poliuretano / Forro: Mesh / Sola: Eva / Palmilha: Mesh Anatômico",Preto,Masculino,Código: LBF130001 Produto: Tênis Almayer Categoria: Tênis Cor / lavagem: Preto Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/285792-640-640/LBF1300010001_01.jpg?v=636700381752100000,https://www.levi.com.br/tenis-almayer-lbf1300010001/p,12-04-2022
Tênis Black Tab Logo,"R$ 164,95",Tênis,Cabedal: Suede Sintético E Neoprene / Sola: Borracha,Preto,Masculino,Código: LBF180001 Produto: Tênis Black Tab Logo Categoria: Tênis Cor / lavagem: Preto Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/386939-640-640/LBF180001_1.jpg?v=637382785994070000,https://www.levi.com.br/tenis-black-tab-logo-lbf1800010001/p,12-04-2022
Camisa Levis Classic 1 Pocket Standard,"R$ 153,93",Camisa,-,Verde,Masculino,Código: 8662700120012 Produto: Camisa Levis Classic 1 Pocket Standard Categoria: Camisas Cor / Lavagem: Verde Manga: Curta Bolso: Sim Logo: Não Coleção: Primavera/Verão 2020 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/449641-640-640/866270012_1.jpg?v=637683496292170000,https://www.levi.com.br/camisa-levis-classic-1-pocket-standard-8662700120012xs/p,12-04-2022
Camisa Levi's Barstow Western Slim,"R$ 289,90",Camisa,100% Algodão,Lavagem Clara,Masculino,Código: 866180001 Produto: Camisa Levi's Barstow Western Slim Categoria: Camisas Cor / Lavagem: Lavagem Clara Manga: Longa Bolso: Não Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/424023-640-640/866180001_1.jpg?v=637642025365100000,https://www.levi.com.br/camisa-levis-barstow-western-slim-8661800010001/p,12-04-2022
Camisa Levi's Classic Pocket Standard,"R$ 209,90",Camisa,100% Algodão,Verde,Masculino,Código: 866270071 Produto: Camisa Levi's Classic Pocket Standard Categoria: Camisas Cor / Lavagem: Verde Manga: Curta Bolso: Sim Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/424017-640-640/866270071_1.jpg?v=637642025329430000,https://www.levi.com.br/camisa-levis-classic-pocket-standard-8662700710071/p,12-04-2022
Camiseta Levis Relaxed Fit One Pocket,"R$ 109,90",Camiseta,100% Algodão,Verde,Masculino,Código: 343100036 Produto: Camiseta Levi's Relaxed Fit Pocket Categoria: Camisetas Cor / Lavagem: Verde Manga: Curta Bolso: Sim Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/424127-640-640/343100036_1.jpg?v=637642026015200000,https://www.levi.com.br/camiseta-levis-relaxed-fit-one-pocket-3431000360036/p,12-04-2022
Camiseta Levis Relaxed Fit One Pocket,"R$ 149,90",Camiseta,100% Algodão,Preto,Masculino,Código: 343100028 Produto: Camiseta Levi's Relaxed Fit Pocket Categoria: Camisetas Cor / Lavagem: Preto Manga: Curta Bolso: Sim Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/441318-640-640/343100028_1.jpg?v=637660444470270000,https://www.levi.com.br/camiseta-levis-relaxed-fit-one-pocket-3431000280028/p,12-04-2022
Camiseta Levi's Oversized Logo,"R$ 149,90",Camiseta,100% Algodão,Multicolor,Masculino,Código: 358870016 Produto: Camiseta Levi's Oversized Logo Categoria: Camisetas Cor / Lavagem: Preto/Verde Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/441431-640-640/358870016_1.jpg?v=637660445130570000,https://www.levi.com.br/camiseta-levis-oversized-logo-3588700160016/p,12-04-2022
Camiseta Levis Relaxed Fit One Pocket,"R$ 139,90",Camiseta,100% Algodão,Preto,Masculino,Código: 343100029 Produto: Camiseta Levi's Relaxed Fit Pocket Categoria: Camisetas Cor / Lavagem: Preto Manga: Curta Bolso: Sim Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/433768-640-640/343100029_1.jpg?v=637650696437130000,https://www.levi.com.br/camiseta-levis-relaxed-fit-one-pocket-3431000290029/p,12-04-2022
