name,price,gender,category,composition,leather,description,img_url,url,scrapped-at
Cinto de Couro com Ponteira Diferenciada,,Masculino,Cinto,Couro %,,"O cinto masculino é confeccionado em couro e não possui costuras. Seu design all black com a fivela fosca é moderno e urbano, ideal para as combinações de dia a dia, inclusive as mais formais.",https://damyller.vteximg.com.br/arquivos/ids/628857-980-1470/Cinto-de-Couro-com-Ponteira-Diferenciada-Frente--.jpg?v=637634181444300000,https://www.damyller.com.br/cinto-de-couro-com-ponteira-diferenciada-1n0th35/p,11-04-2022
Camisa Manga Curta Floral Azul e Branco,,Masculino,Manga Curta,Algodão 100%,,A camisa é confeccionada em tecido plano de algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/619635-980-1470/Camisa-de-Manga-Curta-com-Estampa-Floral-Frente--.jpg?v=637582461702830000,https://www.damyller.com.br/camisa-manga-curta-floral-azul-e-branco-1v0yl30/p,11-04-2022
Camiseta de Malha Denim com Cordão,,Masculino,Camiseta,"Algodão 93%, Elastano 7%",Malha,A camiseta é confeccionada em malha denim que possui na sua composição o algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/619090-980-1470/Camiseta-de-Malha-Denim-com-Cordao-Frente--.jpg?v=637575589948770000,https://www.damyller.com.br/camiseta-de-malha-denim-com-cordao-1v0yl15/p,11-04-2022
Carteira de Couro com Visual Rústico - Tam: UC / Cor: CAFE,,Masculino,Carteira,Couro %,,"A carteira em couro traz o avesso aparente na sua parte interna, conferindo um visual rústico e moderno para esse acessório prático e essencial.",https://damyller.vteximg.com.br/arquivos/ids/626492-980-1470/Carteira-de-Couro-com-Visual-Rustico-Frente--.jpg?v=637622160056130000,https://www.damyller.com.br/carteira-de-couro-com-visual-rustico-1n0th29/p,11-04-2022
Camiseta com Estampa de Flor nas Costas,,Masculino,Camiseta,Algodão 100%,Malha,CAMISETA MASCULINA YL84,https://damyller.vteximg.com.br/arquivos/ids/625827-980-1470/CAMISETA-MASCULINA-Frente--.jpg?v=637621715622870000,https://www.damyller.com.br/camiseta-com-estampa-de-flor-nas-costas-1v0yl84/p,11-04-2022
Camiseta Lisa College Cinza Masculina,,Masculino,,"Algodão 85%, Poliéster 15%",Malha,"A camiseta é confeccionada em malha de algodão sustentável BCI (A certificação BCI A Better Cotton Initiative é uma ONG que reúne produtores e demais áreas envolvidas para garantir uma cadeia sustentável na produção do algodão.) e poliéster, que recebe um acabamento especial, proporcionando um toque que lembra a pele de pêssego, extremamente macia e confortável, e com maior durabilidade. Os detalhes de ribanas bicolor na gola e barras das mangas tiram essa peça do básico tradicional, conferindo uma estética retrô. Aposte com uma calça jogger para um look moderno e urbano.",https://damyller.vteximg.com.br/arquivos/ids/611427-980-1470/CAMISETA-MASCULINA-COLLEGE-Frente--.jpg?v=637558301600570000,https://www.damyller.com.br/camiseta-lisa-college-cinza-masculina-0v0yj75/p,11-04-2022
Cinto de Couro Degradê Masculino,,Masculino,Cinto,Couro %,,"O cinto de couro permite excelente durabilidade, e esse modelo com detalhe sombreado nas bordas confere um estilo urbano e elegante para as produções. Aposte com um jeans escuro para dar mais destaque para essa peça.",https://damyller.vteximg.com.br/arquivos/ids/622006-980-1470/Cinto-de-Couro-Degrade-Masculino-Frente--.jpg?v=637602186826830000,https://www.damyller.com.br/cinto-de-couro-degrade-masculino-0n0th16/p,11-04-2022
Camiseta Malha Denim College Masculina,,Masculino,,Parte Superior E Mangas: Algodão 93% Elastano 7%. Parte Inferior: Algodão 69% Poliéster 31%,Malha,A camiseta college é confeccionada em dois tipos de malha denim de algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/606630-980-1470/Camiseta-Malha-Denim-College-Masculina-Frente--.jpg?v=637532749850870000,https://www.damyller.com.br/camiseta-malha-denim-college-masculina-0v0yj23/p,11-04-2022
Camisa Polo de Manga Curta Masculina,,Masculino,Polo,"Algodão 73%, Poliéster 23%, Elastano 4%",Malha,A camisa polo é confeccionada em malha de algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/622077-980-1470/Camisa-Polo-de-Manga-Curta-Masculina-Frente--.jpg?v=637602219156630000,https://www.damyller.com.br/camisa-polo-de-manga-curta-masculina-0v0yj55/p,11-04-2022
Camiseta Estonada com Estampa Masculina,,Masculino,Camiseta,Algodão 100%,Malha,A camiseta é confeccionada em malha de algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/606559-980-1470/Camiseta-Estonada-com-Estampa-Masculina-Frente--.jpg?v=637532712605430000,https://www.damyller.com.br/camiseta-estonada-com-estampa-masculina-0n0yj22/p,11-04-2022
Camiseta com Estampa Damyller Jeans,,Masculino,Camiseta,Algodão 100%,Malha,A camiseta é confeccionada em malha de algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/607018-980-1470/Camiseta-com-Estampa-Damyller-Jeans-Frente--.jpg?v=637533175196500000,https://www.damyller.com.br/camiseta-com-estampa-damyller-jeans-0v0yj39/p,11-04-2022
Camisa Manga Curta Lisa Masculina,,Masculino,Manga Curta,"Algodão 68%, Poliamida 28%, Elastano 4%",,A camisa de manga curta é confeccionada em tricoline de camisaria. A composição possui o algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/608758-980-1470/CAMISA-MASCULINA-Frente--.jpg?v=637553202748400000,https://www.damyller.com.br/camisa-manga-curta-lisa-masculina-0v0y977/p,11-04-2022
Camisa Polo em Malha Denim Manga Longa,,Masculino,Polo,"Algodão 93%, Elastano 7%",Malha,"A camisa polo de manga longa é confeccionada em uma malha com aspecto de jeans que garante movimento e flexibilidade com toque super macio e confortável. O visual denim da malha fica mais original a cada lavagem, e o modelo pólo nessa combinação deixa as produções ainda mais interessantes. Aposte com uma calça chino para um visual casual alinhado, ou com seu jeans preferido para uma produção all denim com estilo.",https://damyller.vteximg.com.br/arquivos/ids/598436-980-1470/Camisa-Polo-em-Malha-Denim-Manga-Longa-Frente--.jpg?v=637499396181170000,https://www.damyller.com.br/camisa-polo-em-malha-denim-manga-longa-0i0y995/p,11-04-2022
Camiseta de Manga Longa Masculina,,Masculino,Manga Longa,"Poliéster 85%, Elastano 15%",Malha,"A camiseta de manga longa é confeccionada em malha com aspecto de tricô, de poliéster e algodão sustentável BCI (A certificação BCI A",https://damyller.vteximg.com.br/arquivos/ids/597775-980-1470/Camiseta-de-Manga-Longa-Masculina-Frente--.jpg?v=637497689646930000,https://www.damyller.com.br/camiseta-de-manga-longa-masculina-0i0yj08/p,11-04-2022
Camisa de Manga Curta em Malha Denim,,Masculino,Manga Curta,Algodão 100%,Malha,A camisa é confeccionada em malha 100% algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/596111-980-1470/Camisa-de-Manga-Curta-em-Malha-Denim-Frente--.jpg?v=637475084428100000,https://www.damyller.com.br/camisa-de-manga-curta-em-malha-denim-0v0y912/p,11-04-2022
Camiseta Estampa de Logotipo Masculina,,Masculino,Camiseta,Algodão 100%,Malha,A camiseta é confeccionada em malha 100% algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/597975-980-1470/Camiseta-Estampa-de-Logotipo-Masculina-Frente--.jpg?v=637497982466700000,https://www.damyller.com.br/camiseta-estampa-de-logotipo-masculina-0v0yj19/p,11-04-2022
Mochila Jeans Ecodamyller - Tam: UC / Cor: CLARA,,Unissex,Bolsa e Mochila,Algodão 100%,Jeans,A mochila é confeccionada em 100% algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/596907-980-1470/Mochila-Jeans-Ecodamyller-Frente--.jpg?v=637496249821200000,https://www.damyller.com.br/mochila-jeans-ecodamyller-0n0v087/p,11-04-2022
Bolsa Mini Jeans Azul Claro Unissex - Tam: UC / Cor: CLARA,,Unissex,Bolsa e Mochila,Algodão 100%,Jeans,A bolsa unissex é confeccionada em 100% algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/593173-980-1470/BOLSA-JEANS-Frente--.jpg?v=637473635596000000,https://www.damyller.com.br/bolsa-mini-jeans-azul-claro-unissex-0n0v071/p,11-04-2022
Bolsa Jeans Pochete com Corrente - Tam: UC / Cor: MEDIA,,Unissex,Bolsa e Mochila,Algodão 100%,Jeans,A pochete é confeccionada em 100% algodão de upcycle de fibras recicladas que junto aos metais livres de níquel unem sustentabilidade e modernidade. Invista nela usada na cintura ou ainda à tira colo para finalizar seus looks com muito estilo.,https://damyller.vteximg.com.br/arquivos/ids/593170-980-1470/BOLSA-POCHETE-MAXI-JEANS-Frente--.jpg?v=637473457137830000,https://www.damyller.com.br/bolsa-jeans-pochete-com-corrente-0n0v069/p,11-04-2022
Camiseta Lisa com Viés Masculina,,Masculino,Camiseta,Algodão 100%,Malha,"A camiseta é confeccionada em 100% algodão sustentável BCI (A certificação BCI A Better Cotton Initiative é uma ONG que reúne produtores e demais áreas envolvidas para garantir uma cadeia sustentável na produção do algodão.) que recebe um beneficiamento especial em sua fabricação conferindo a ela um toque diferenciado, extremamente macio e sedoso, e também maior durabilidade. Aposte com uma bermuda chino para um visual casual.",https://damyller.vteximg.com.br/arquivos/ids/592479-980-1470/Camiseta-Lisa-com-Vies-Masculina-Frente--.jpg?v=637461718135800000,https://www.damyller.com.br/camiseta-lisa-com-vies-masculina-0v0y965/p,11-04-2022
Máscara Jeans com Estampa a Laser - Tam: UC / Cor: MEDIA,,Unissex,Acessórios,Viscose 67% Algodão 33%. Forro: Algodão 67% Poliéster 33%,Jeans,"Para os novos tempos em que a proteção é essencial, utilizar máscaras reutilizáveis é uma atitude sustentável e que traz praticidade no dia a dia. Basta lavar e secar que ela já está pronta para ser usada novamente.",https://damyller.vteximg.com.br/arquivos/ids/596887-980-1470/Mascara-Jeans-com-Estampa-a-Laser-Frente--.jpg?v=637493368256830000,https://www.damyller.com.br/mascara-jeans-com-estampa-a-laser-0n0v104/p,11-04-2022
Cinto de Couro e Elástico Masculino,,Masculino,Cinto,Sem Composição,,O cinto de elástico finaliza as combinações masculinas com conforto e praticidade. Aposte com seu jeans favorito.,https://damyller.vteximg.com.br/arquivos/ids/600375-980-1470/Cinto-de-Couro-e-Elastico-Masculino-Frente--.jpg?v=637508339641870000,https://www.damyller.com.br/cinto-de-couro-e-elastico-masculino-0n0th14/p,11-04-2022
Máscara Jeans Azul Escuro Lisa - Tam: UC / Cor: ESCURA,,Unissex,Acessórios,Algodão 100%. Forro: Algodão 67% Poliéster 33%,Jeans,"Para os novos tempos em que a proteção é essencial, utilizar máscaras reutilizáveis é uma atitude sustentável e que traz praticidade no dia a dia. Basta lavar e secar que ela já está pronta para ser usada novamente.",https://damyller.vteximg.com.br/arquivos/ids/596884-980-1470/Mascara-Jeans-Azul-Escuro-Lisa-Frente--.jpg?v=637493368058900000,https://www.damyller.com.br/mascara-jeans-azul-escuro-lisa-0n0v103/p,11-04-2022
Bata Rosa Claro Masculina,,Masculino,,"Algodão 68%, Linho 10%, Viscose 22%",,"A bata é confeccionada em algodão sustentável BCI (A certificação BCI A Better Cotton Initiative é uma ONG que reúne produtores e demais áreas envolvidas para garantir uma cadeia sustentável na produção do algodão.), que junto com a viscose o linho trazem um toque macio e confortável para a peça, que é leve e fresca para os dias quentes. A gola padre e os bolsos com lapela e botões deixam essa peça ainda mais especial. Aposte com uma bermuda chino para um look casual.",https://damyller.vteximg.com.br/arquivos/ids/592296-980-1470/Bata-Rosa-Claro-Masculina-Frente--.jpg?v=637461703324130000,https://www.damyller.com.br/bata-rosa-claro-masculina-0i0y951/p,11-04-2022
Camisa Polo Médium Estonada,,Masculino,Polo,"Algodão 85%, Poliéster 15%",Malha,A camisa polo é confeccionada em algodão sustentável BCI (A certificação BCI A Better Cotton Initiative é uma ONG que reúne produtores e demais áreas envolvidas para garantir uma cadeia sustentável na produção do algodão.) que junto com o poliéster proporcionam um ótimo caimento para a peça. A lavanderia com aspecto estonado confere uma estética mais moderna a essa peça de estilo clássico. Aposte com uma bermuda chino para uma combinação casual porém alinhada.,https://damyller.vteximg.com.br/arquivos/ids/589559-980-1470/Camisa-Polo-Medium-Estonada-Frente--.jpg?v=637430263823670000,https://www.damyller.com.br/camisa-polo-medium-estonada-0v0y911/p,11-04-2022
Camiseta Estonada com Estampa Masculina,,Masculino,Camiseta,Algodão 100%,Malha,"A camiseta é confeccionada em algodão sustentável BCI (A certificação BCI A Better Cotton Initiative é uma ONG que reúne produtores e demais áreas envolvidas para garantir uma cadeia sustentável na produção do algodão.), e o resultado é uma malha com toque macio e super confortável. O silk e a lavanderia conferem uma estética bem jovem e urbana à peça. Aposte com uma bermuda e tênis para um visual moderno.",https://damyller.vteximg.com.br/arquivos/ids/589778-980-1470/Camiseta-Estonada-com-Estampa-Masculina-Frente--.jpg?v=637431477988570000,https://www.damyller.com.br/camiseta-estonada-com-estampa-masculina-0v0y920/p,11-04-2022
Bolsa Mochila Unissex Ecodamyller - Tam: UC / Cor: BLUE,,Unissex,Acessórios,,,Reforçando o compromisso em produzir um,https://damyller.vteximg.com.br/arquivos/ids/585538-980-1470/9N0V001_000001_F_2.jpg?v=637412358818430000,https://www.damyller.com.br/bolsa-mochila-unissex-ecodamyller-v001/p,11-04-2022
Camisa Jeans com Estampa de Folhagens,,Masculino,Manga Curta,"Algodão 63%, Liocel 37%",Jeans,A camisa jeans é confeccionada em algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/589858-980-1470/Camisa-Jeans-com-Estampa-Masculina-Frente--.jpg?v=637431888532130000,https://www.damyller.com.br/camisa-jeans-com-estampa-de-folhagens-0v0y806/p,11-04-2022
Camisa de Malha Denim Manga Curta,,Masculino,Manga Curta,"Algodão 93%, Elastano 7%",Malha,"A camisa é confeccionada em malha denim de algodão sustentável BCI (A certificação BCI A Better Cotton Initiative é uma ONG que reúne produtores e demais áreas envolvidas para garantir uma cadeia sustentável na produção do algodão) e elastano, que conferem à peça um ótimo caimento e aspecto de jeans com conforto da malha. A estampa em laser deixa a peça ainda mais interessante. Aposte com uma calça jeans para um look total jeans casual e cheio de estilo.",https://damyller.vteximg.com.br/arquivos/ids/587897-980-1470/Camisa-de-Malha-Denim-Manga-Curta-Frente--.jpg?v=637425184541200000,https://www.damyller.com.br/camisa-de-malha-denim-manga-curta-0v0y913/p,11-04-2022
Camisa com Estampa de Folhas Masculina,,Masculino,Camiseta,Algodão 100%,,"A camisa é confeccionada em tecido 100% algodão sustentável BCI (A certificação BCI A Better Cotton Initiative é uma ONG que reúne produtores e demais áreas envolvidas para garantir uma cadeia sustentável na produção do algodão.), que transpira melhor e tem ótimo caimento. O destaque da peça vai para estampa que deixa a peça com estética tropical, a cara do verão. Aposte com uma bermuda chino para um visual casual e moderno.",https://damyller.vteximg.com.br/arquivos/ids/589793-980-1470/Camisa-com-Estampa-de-Folhas-Masculina-Frente--.jpg?v=637431479319270000,https://www.damyller.com.br/camisa-com-estampa-de-folhas-masculina-0v0y959/p,11-04-2022
Bermuda Jeans Skinny com Estampa,,Masculino,Skinny,Algodão 82% Poliéster 16% Elastano 2%. Forro De Bolso: Algodão 67% Poliéster 33%,Jeans,"A bermuda jeans skinny é confeccionada em algodão sustentável BCI (A certificação BCI A Better Cotton Initiative é uma ONG que reúne produtores e demais áreas envolvidas para garantir uma cadeia sustentável na produção do algodão.), que junto com o poliéster e o elastano proporcionam conforto, bom caimento e toque macio para a peça. A estampa a laser é responsável por deixar a peça ainda mais moderna e diferenciada. Aposte com uma camiseta para uma combinação confortável e urbana.",https://damyller.vteximg.com.br/arquivos/ids/589766-980-1470/Bermuda-Jeans-Skinny-com-Estampa-Frente--.jpg?v=637431477120800000,https://www.damyller.com.br/bermuda-jeans-skinny-com-estampa-0v0y891/p,11-04-2022
Camiseta Henley de Malha Denim Masculina,,Masculino,Camiseta,"Algodão 93%, Elastano 7%",Malha,"A camiseta de malha denim é confeccionada em algodão sustentável BCI (A certificação BCI A Better Cotton Initiative é uma ONG que reúne produtores e demais áreas envolvidas para garantir uma cadeia sustentável na produção do algodão.), e elastano, que conferem à peça um ótimo caimento com o toque macio. O destaque vai para o seu visual jeans com aspecto e conforto da malha, e o efeito de lavanderia confere a ela um visual moderno e diferenciado. Aposte com seu jeans favorito para um look total jeans comfy e cheio de estilo.",https://damyller.vteximg.com.br/arquivos/ids/591755-980-1470/Camiseta-Henley-de-Malha-Denim-Masculina-Frente--.jpg?v=637453924285300000,https://www.damyller.com.br/camiseta-henley-de-malha-denim-masculina-0v0y882/p,11-04-2022
