name,price,composition,gender,category,description,img_url,url,scrapped-at
Vestido Malha Brabinha,"R$ 169,00",100% Algodão Detalhe 97% Algodão 3% Elastano,Meninas,Vestido,"Vestido infantil desenvolvido em malha de algodão, com vivo canelado na gola, saia rodada, babado nas mangas curtas, e os desenhos da estampa Brabinha.",https://lojafabula.vteximg.com.br/arquivos/ids/567548-799-1000/510952_17064_1-VESTIDO-MALHA-BRABINHA.jpg?v=637795217581970000,https://www.afabula.com.br/vestido-malha-brabinha-est-brabinha-fundo-amarelo-caju---5-10952-17064/p,11-04-2022
Vestido Malha Chuchu,"R$ 159,00",100% Algodão,Meninas,Vestido,"Vestido infantil desenvolvido em malha de algodão, com mangas curtas, barrado rodado, recorte com abotoamento nas costas, e os desenhos de flores coloridas da estampa.",https://lojafabula.vteximg.com.br/arquivos/ids/579239-799-1000/510948_17065_1-VESTIDO-MALHA-CHUCHU.jpg?v=637825356195570000,https://www.afabula.com.br/vestido-malha-chuchu-est-chuchu-fundo-rosa-laide---5-10948-17065/p,11-04-2022
Vestido Cajueiro,"R$ 198,00",100% Algodão,Meninas,Vestido,"Vestido infantil de poás desenvolvido em tecido 100% algodão , com babado nas mangas curtas e na barra traseira, abotoamento colorido nas costas, e os desenhos da estampa Cajueiro.",https://lojafabula.vteximg.com.br/arquivos/ids/578452-799-1000/510656_17013_1-VESTIDO-CAJUEIRO.jpg?v=637825204160030000,https://www.afabula.com.br/vestido-cajueiro-est-cajueiro-fundo-off-5-10656-17013/p,11-04-2022
Vestido Moletom Bananica,"R$ 198,00","88,5% Algodão 11,5% Poliéster",Meninas,Vestido,"Vestido de moletom para crianças, com mangas longas, vivo canelado colorido na gola e nos punhos, babado nos ombros, e os desenhos da estampa Bananica.",https://lojafabula.vteximg.com.br/arquivos/ids/567572-799-1000/510960_17054_1-VESTIDO-MOLETOM-BANANICA.jpg?v=637795217658070000,https://www.afabula.com.br/vestido-moletom-bananica-est-bananica-fundo-off-5-10960-17054/p,11-04-2022
Vestido Lolo,"R$ 179,00",100% Algodão,Meninas,Vestido,"Vestido infantil desenvolvido em tecido 100% algodão , com top franzido de lastex, mangas bufantes, saia rodada, babado no decote, e os desenhos de flores da estampa.",https://lojafabula.vteximg.com.br/arquivos/ids/575092-799-1000/511503_17030_1-VESTIDO-LOLO.jpg?v=637795278443930000,https://www.afabula.com.br/vestido-lolo-lolo-amarelo-caju-5-11503-17030/p,11-04-2022
Macacão Bebê Moletom Dentinho,"R$ 118,80",100% Algodão,Bebês,Macacão,"Macacão verde de moletom para bebês, com mangas longas, forro, capuz e zíper frontal , além do detalhe fofo de dentinhos de bicho aplicados na roupa.",https://lojafabula.vteximg.com.br/arquivos/ids/456092-799-1000/508724_1002_1-MACACAO-DE-TRICOT-DENTINHO.jpg?v=637510760716400000,https://www.afabula.com.br/macacao-bebe-moletom-dentinho-verde-jar-5-08724-1002/p,11-04-2022
Macacão Bebe Moletom Lascada,"R$ 113,40",100% Algodão,Bebês,Meninos,,https://lojafabula.vteximg.com.br/arquivos/ids/455137-799-1000/509200_1004_1-MACACAO-BEBE-MOLETOM-LASCADA.jpg?v=637503095820970000,https://www.afabula.com.br/macacao-bebe-moletom-lascada-estampa-inverno-12-5-09200-1004/p,11-04-2022
Jardineira Bebê Malha Listra Azul,"R$ 179,00",Indefinida,Bebês,Meninos,,https://lojafabula.vteximg.com.br/arquivos/ids/541293-799-1000/509661_0024_1-JARDINEIRA-BEBE-MALHA-LISTRA-AZUL.jpg?v=637649114903670000,https://www.afabula.com.br/jardineira-bebe-malha-listra-azul-off-white-5-09661-0024/p,11-04-2022
Body Saia Bebê Silk Frutinhas,"R$ 149,00",Indefinida,Bebês,Macacão,"Body saia listrado para bebês com mangas curtas, saia rodada, recorte nos ombros, botões no entrepernas para facilitar a troca de roupa , e divertido silk de frutinhas coloridas na parte frontal",https://lojafabula.vteximg.com.br/arquivos/ids/541541-799-1000/509687_0024_1-BODY-SAIA-BEBE-SILK-FRUTINHAS.jpg?v=637649118620130000,https://www.afabula.com.br/body-saia-bebe-silk-frutinhas-off-white-5-09687-0024/p,11-04-2022
Macaquinho Bb São João,"R$ 118,80",100% Algodão,Bebês,Meninos,"Macaquinho bebê menino festa junina, xadrez estampado, manga curta, botões abertura frente, botões de pressão entrepernas. 100% Algodão.",https://lojafabula.vteximg.com.br/arquivos/ids/232966-799-1000/504960_9122_1-MACAQUINHO-BB-SAO-JOAO.jpg?v=636906852476530000,https://www.afabula.com.br/macaquinho-bb-sao-joao-est-estalinho-5-04960-9122/p,11-04-2022
Sapato Bb Mexico,"R$ 137,40",.,Bebês,Meninos,"Sapato bebê, franjas, cadarços, ilhós. 100% Couro.",https://lojafabula.vteximg.com.br/arquivos/ids/546871-799-1000/504648_0012_1-SAPATO-BB-MEXICO.jpg?v=637675073986700000,https://www.afabula.com.br/sapato-bb-mexico-marrom-5-04648-0012/p,11-04-2022
Body Bb Malha Renda Ml,"R$ 65,40",.,Bebês,Blusa / Bata,"Body bebê de malha com manga comprida, decote de renda, abertura nas costas e botão de pressão entrepernas. 100% algodão",https://lojafabula.vteximg.com.br/arquivos/ids/217032-799-1000/504461_0024_1-BODY-BB-MALHA-RENDA-ML.jpg?v=636801329141970000,https://www.afabula.com.br/body-bb-malha-renda-ml-off-white-5-04461-0024/p,11-04-2022
Macacão Bebê Malha Listra Larga,"R$ 118,80",Indefinida,Bebês,Meninos,"Macacão de malha listrada p&b para bebês, com mangas curtas, e abotoamento frontal e no entrepernas para garantir o conforto da troca de roupa.",https://lojafabula.vteximg.com.br/arquivos/ids/534754-799-1000/508940_0024_1-MACACAO-BEBE-MALHA-LISTRA-LARGA.jpg?v=637649012331800000,https://www.afabula.com.br/macacao-bebe-malha-listra-larga-off-5-08940-0024/p,11-04-2022
Sandalia Bebe Casca De Banana,"R$ 89,40",Indefinida,Bebês,Calçado,,https://lojafabula.vteximg.com.br/arquivos/ids/492910-799-1000/507568_0013_1-SANDALIA-BEBE-CASCA-DE-BANANA.jpg?v=637550692526370000,https://www.afabula.com.br/sandalia-bebe-casca-de-banana-preto-5-07568-0013/p,11-04-2022
Sandalia Bebe Fro,"R$ 95,40",Indefinida,Bebês,Calçado,,https://lojafabula.vteximg.com.br/arquivos/ids/500442-799-1000/508348_0013_1-SANDALIA-BEBE-FRO.jpg?v=637550806773070000,https://www.afabula.com.br/sandalia-bebe-fro-preto-5-08348-0013/p,11-04-2022
Kit Meias Fábula,"R$ 41,40",Indefinida,Bebês,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/522192-799-1000/508866_0000_1-KIT-MEIAS-FABULA.jpg?v=637587017937970000,https://www.afabula.com.br/kit-meias-fabula-colorido-5-08866-0000/p,11-04-2022
Kit Meia Bebê Gato Voltaire,"R$ 41,40",Indefinida,Bebês,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/535244-799-1000/509233_1003_1-KIT-MEIA-BEBE-GATO-VOLTAIRE.jpg?v=637649015166230000,https://www.afabula.com.br/kit-meia-bebe-gato-voltaire-rosa-salmao-5-09233-1003/p,11-04-2022
Calça Bebê Moletom Bordado Voltaire,"R$ 71,40",Indefinida,Bebês,Calça,,https://lojafabula.vteximg.com.br/arquivos/ids/535219-799-1000/509172_01006_1-CALCA-BEBE-MOLETOM-BORDADO-VOLTAIRE.jpg?v=637649015034400000,https://www.afabula.com.br/calca-bebe-moletom-bordado-voltaire-laranja-salmao-5-09172-01006/p,11-04-2022
Macaquinho Bebê Silk Banana Espacial,"R$ 159,00",Indefinida,Bebês,Macacão,"Macaquinho para bebês com mangas curtas, abotoamento no ombro e entrepernas para facilitar a troca de roupa, e o divertido silk de banana na parte frontal",https://lojafabula.vteximg.com.br/arquivos/ids/540676-799-1000/509622_02000_1-MACAQUINHO-BEBE-SILK-BANANA-ESPACIAL.jpg?v=637649111523000000,https://www.afabula.com.br/macaquinho-bebe-silk-banana-espacial-rosa-sonho-5-09622-02000/p,11-04-2022
Macaquinho Bebê Holográfico Bem Querer e,"R$ 219,00",88% Algodão 12% Poliéster Forro 100% Viscose,Bebês,Macacão,"Macaquinho para bebês desenvolvido em tecido holográfico com forro , babado nas alças, preguinhas ao longo do modelo, acabamento de elástico nas pernas, e abotoamento frontal e no entrepernas para garantir o conforto da troca.",https://lojafabula.vteximg.com.br/arquivos/ids/524097-799-1000/510919_14014_1-MACAQUINHO-BEBE-HOLOGRAFICO-BEM-QUERER-E.jpg?v=637617034099200000,https://www.afabula.com.br/macaquinho-bebe-holografico-bem-querer-e-est-bem-querer-fundo-rosa-sonho-5-10919-14014/p,11-04-2022
Mini Melissa Cloud Slide + Fábula Bb,"R$ 129,90",Indefinida,Bebês,Calçado,"Sandália para bebês da parceria Fábula + Mini Melissa. O calçado de plástico colorido vem com fecho regulável por velcro , e aplicação de flor frontal. Para brincar de vestir!",https://lojafabula.vteximg.com.br/arquivos/ids/545758-799-1000/511505_02000_1-MINI-MELISSA-CLOUD-SLIDE---FABULA-BB.jpg?v=637672419180000000,https://www.afabula.com.br/mini-melissa-cloud-slide-fabula-bb-rosa-sonho-5-11505-02000/p,11-04-2022
Kit Babador Velejar e Azeda,"R$ 89,00",100% Algodão Combinação 100% Algodão,Bebês,Meninos,,https://lojafabula.vteximg.com.br/arquivos/ids/551232-799-1000/510178_0000_1-KIT-BABADOR-VELEJAR-E-AZEDA.jpg?v=637705344840500000,https://www.afabula.com.br/kit-babador-velejar-e-azeda-colorido-5-10178-0000/p,11-04-2022
Kit Calcinha Bebe Malha Minidots,"R$ 68,60",100% Algodão,Bebês,Kit,,https://lojafabula.vteximg.com.br/arquivos/ids/562400-799-1000/510288_14792_1-KIT-CALCINHA-BEBE-MALHA-MINIDOTS.jpg?v=637751106118370000,https://www.afabula.com.br/kit-calcinha-bebe-malha-minidots-est-mini-dots-fundo-preto-5-10288-14792/p,11-04-2022
Vestido Bebe Silk Fitas Coloridas,"R$ 149,00",100% Algodão,Bebês,Vestido,,https://lojafabula.vteximg.com.br/arquivos/ids/564341-799-1000/511151_02304_1-VESTIDO-BEBE-SILK-FITAS-COLORIDAS.jpg?v=637794391796770000,https://www.afabula.com.br/vestido-bebe-silk-fitas-coloridas-lilas-aurora-5-11151-02304/p,11-04-2022
Camiseta Bebe Malha Silk Bebessauros,"R$ 98,00",100% Algodão,Bebês,Meninos,"Camiseta listrada desenvolvida em malha de algodão para bebês, com vivo canelado na gola, abotoamento no ombro , e silk Bebessauro na parte frontal.",https://lojafabula.vteximg.com.br/arquivos/ids/564897-799-1000/511189_0024_1-CAMISETA-BEBE-MALHA-SILK-BEBESSAUROS.jpg?v=637794406552930000,https://www.afabula.com.br/camiseta-bebe-malha-silk-bebessauros-off-white-5-11189-0024/p,11-04-2022
Macaquinho Bebe Pe De Lajeiro,"R$ 229,00",100% Algodão Forro 100% Algodão,Bebês,Macacão,"Macaquinho desenvolvido em tecido 100% algodão com forro para bebês, com babado nas alças, recorte com plissado na cintura, abotoamento nas costas e no entrepernas garantindo o conforto da troca de roupa, e os desenhos da estampa Pé de Lajeiro.",https://lojafabula.vteximg.com.br/arquivos/ids/565257-799-1000/510664_17024_1-MACAQUINHO-BEBE-PE-DE-LAJEIRO.jpg?v=637795206295970000,https://www.afabula.com.br/macaquinho-bebe-pe-de-lajeiro-est-pe-de-lajeiro-fundo-colorido-5-10664-17024/p,11-04-2022
Moletom Capuz Bebe Floju,"R$ 189,00","83,5% Algodão 16,5% Poliéster Forro 96% Algodão 4% Elastano",Bebês,Casaco,,https://lojafabula.vteximg.com.br/arquivos/ids/570309-799-1000/511148_17020_1-MOLETOM-CAPUZ-BEBE-FLOJU.jpg?v=637795233115230000,https://www.afabula.com.br/moletom-capuz-bebe-floju-est-floju-fundo-laraja-guara-5-11148-17020/p,11-04-2022
Tricot Bebe Listrado Colorido,"R$ 198,00",Indefinida,Bebês,Casaco,,https://lojafabula.vteximg.com.br/arquivos/ids/570513-799-1000/511154_0024_1-TRICOT-BEBE-LISTRADO-COLORIDO.jpg?v=637795233877570000,https://www.afabula.com.br/tricot-bebe-listrado-colorido-off-white-5-11154-0024/p,11-04-2022
Tricot Bebe Liso,"R$ 198,00",Indefinida,Bebês,Casaco,,https://lojafabula.vteximg.com.br/arquivos/ids/570516-799-1000/511155_0024_1-TRICOT-BEBE-LISO.jpg?v=637795233887430000,https://www.afabula.com.br/tricot-bebe-liso-off-white-5-11155-0024/p,11-04-2022
Tricot Bebe Liso,"R$ 198,00",Indefinida,Bebês,Casaco,,https://lojafabula.vteximg.com.br/arquivos/ids/570551-799-1000/511155_02304_1-TRICOT-BEBE-LISO.jpg?v=637795234020270000,https://www.afabula.com.br/tricot-bebe-liso-lilas-aurora-5-11155-02304/p,11-04-2022
Camiseta Bebe Malha Fui Lagarta,"R$ 89,00",100% Algodão,Bebês,Camiseta,"Macaquinho de praia para bebês na estampa Igarapé, com proteção UV, zíper frontal , mangas curtas, detalhe de pespontos em cor vibrante, e mistura de elastano para priorizar o conforto.",https://lojafabula.vteximg.com.br/arquivos/ids/567309-799-1000/510894_17074_1-CAMISETA-BEBE-MALHA-FUI-LAGARTA.jpg?v=637795216588800000,https://www.afabula.com.br/camiseta-bebe-malha-fui-lagarta-est-fui-lagarta-fundo-colorido-5-10894-17074/p,11-04-2022
Camiseta Bebe Malha Listra Amarela,"R$ 98,00",Indefinida,Bebês,Meninos,"Camiseta listrada desenvolvida em malha de algodão para bebês, com vivo canelado na gola, e abotoamento no ombro .",https://lojafabula.vteximg.com.br/arquivos/ids/570812-799-1000/511190_0024_1-CAMISETA-BEBE-MALHA-LISTRA-AMARELA.jpg?v=637795242881170000,https://www.afabula.com.br/camiseta-bebe-malha-listra-amarela-off-white-5-11190-0024/p,11-04-2022
Short Bebe Abacaxiii,"R$ 139,00",100% Algodão,Bebês,Meninos,"Short para bebês desenvolvido em tecido 100% algodão , com cós de elástico regulável por amarração , e os desenhos de abacaxis da estampa.",https://lojafabula.vteximg.com.br/arquivos/ids/566163-799-1000/510788_17285_1-SHORT-BEBE-ABACAXIII.jpg?v=637795210152730000,https://www.afabula.com.br/short-bebe-abacaxiii-est-abacaxi-fundo-off-5-10788-17285/p,11-04-2022
Camisa Body Bebe Abacaxiii,"R$ 189,00",100% Algodão,Bebês,Meninos,"Camisa infantil desenvolvida em tecido 100% algodão com mangas curtas, golinha, abotoamento e bolso frontal , pala nas costas, e os desenhos da estampa Atins.",https://lojafabula.vteximg.com.br/arquivos/ids/566216-799-1000/510794_17285_1-CAMISA-BODY-BEBE-ABACAXIII.jpg?v=637795210344730000,https://www.afabula.com.br/camisa-body-bebe-abacaxiii-est-abacaxi-fundo-off-5-10794-17285/p,11-04-2022
Kit Meia Bebe Pompom e Bananice,"R$ 69,00",Indefinida,Bebês,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/569632-799-1000/511093_0000_1-KIT-MEIA-BEBE-POMPOM-E-BANANICE.jpg?v=637795230322300000,https://www.afabula.com.br/kit-meia-bebe-pompom-e-bananice-colorido-5-11093-0000/p,11-04-2022
Conjunto Bebe Malha Pompom Ml,"R$ 249,00",100% Algodão Combinação 100% Algodão,Bebês,Kit,,,https://www.afabula.com.br/conjunto-bebe-malha-pompom-ml-est-pompom-off-5-11528-17062/p,11-04-2022
Macacao Bebe Moletom Bananica Ml,"R$ 198,00","88,5% Algodão 11,5% Poliéster",Bebês,Macacão,"Macacão de moletom para bebês com abotoamento frontal e no entrepernas garantindo o conforto da troca, mangas longas, acabamentos de vivo canelado na gola, punhos e tornozelos, e os desenhos da estampa Bananica.",,https://www.afabula.com.br/macacao-bebe-moletom-bananica-ml-est-bananica-fundo-off-5-11416-17054/p,11-04-2022
Vestido Bebe Malha Fui Lagarta,"R$ 149,00",100% Algodão,Bebês,Vestido,"Vestido para bebês desenvolvido em malha de algodão, com babadinho nas mangas curtas, saia rodada, abotoamento no entrepernas garantindo o conforto da troca, e os desenhos da estampa Fui Lagarta.",https://lojafabula.vteximg.com.br/arquivos/ids/583838-799-1000/510964_17074_1-VESTIDO-BEBE-MALHA-FUI-LAGARTA.jpg?v=637842510273900000,https://www.afabula.com.br/vestido-bebe-malha-fui-lagarta-est-fui-largarta-colorido-5-10964-17074/p,11-04-2022
Jardineira Bebe Tabuleiro Bento,"R$ 229,00",100% Algodão,Bebês,Meninos,,https://lojafabula.vteximg.com.br/arquivos/ids/566248-799-1000/510808_17104_1-JARDINEIRA-BEBE-TABULEIRO-BENTO.jpg?v=637795210462970000,https://www.afabula.com.br/jardineira-bebe-tabuleiro-bento-est-tabuleiro-bento-fundo-off-5-10808-17104/p,11-04-2022
Macaquinho Bebe Atins,"R$ 229,00",100% Algodão,Bebês,Macacão,"Macaquinho desenvolvido em tecido 100% algodão para bebês, com alças reguláveis por abotoamento, bolso frontal, botões no entrepernas , e os desenhos da estampa Atins.",https://lojafabula.vteximg.com.br/arquivos/ids/576726-799-1000/510724_17514_1-MACAQUINHO-BEBE-ATINS.jpg?v=637813350148270000,https://www.afabula.com.br/macaquinho-bebe-atins-est-atins-off-5-10724-17514/p,11-04-2022
Kit Body Faixa Bebê Malha Pintinha,"R$ 71,40",100% Algodão Combinação 100% Algodão,Bebês,Kit,Kit para bebês desenvolvido em malha de algodão na estampa Pintinha,https://lojafabula.vteximg.com.br/arquivos/ids/544500-799-1000/509579_14072_1-KIT-BODY-FAIXA-BEBE-MALHA-PINTINHA.jpg?v=637667288603630000,https://www.afabula.com.br/kit-body-faixa-bebe-malha-pintinha-est-pintinhas-fundo-preto---5-09579-14072/p,11-04-2022
Conjunto Bebê Moletom Constelado,"R$ 137,40","83,5% Algodão 16,5% Poliéster Combinação 83,5% Algodão 16,5% Poliéster",Bebês,Meninos,"Conjunto de moletom para bebês com blusa de manga comprida listrada + macacão com abotoamento nas alças e no entrepernas , e os desenhos de estrelas da estampa Constelado. As peças acompanham saquinho combinando. ?",https://lojafabula.vteximg.com.br/arquivos/ids/461173-799-1000/508595_11604_1-CONJUNTO-BEBE-MOLETOM-CONSTELADO.jpg?v=637532468971670000,https://www.afabula.com.br/conjunto-bebe-moletom-constelado-est-constelado-fundo-marinho-luar---5-08595-11604/p,11-04-2022
Kit Body e Babador Malha Matosinho,"R$ 71,40",100% Algodão,Bazar,Meninos,Kit para bebês desenvolvido em malha de algodão na estampa Matosinho,https://lojafabula.vteximg.com.br/arquivos/ids/540746-799-1000/509630_14097_1-KIT-BODY-E-BABADOR-MALHA-MATOSINHO.jpg?v=637649111939970000,https://www.afabula.com.br/kit-body-e-babador-malha-matosinho-est-matosinho-fundo-turquesa-barbado-5-09630-14097/p,11-04-2022
Mini Melissa Possession + Fabula Bb,"R$ 119,90",Indefinida,Bebês,Calçado,"Sandália para bebês da parceria Fábula + Mini Melissa. O calçado de plástico lilás vem com solado estampado, fecho regulável/b>, e aplicação de flor na parte frontal . Para brincar de vestir!",https://lojafabula.vteximg.com.br/arquivos/ids/544661-799-1000/511516_02000_1-MINI-MELISSA-POSSESSION---FABULA-BB.jpg?v=637672401862530000,https://www.afabula.com.br/mini-melissa-possession-fabula-bb-rosa-sonho-5-11516-02000/p,11-04-2022
Macaquinho Bebe Duda,"R$ 189,00",/100% Viscose,Bebês,Macacão,,https://lojafabula.vteximg.com.br/arquivos/ids/566942-799-1000/510684_10718_1-MACAQUINHO-BEBE-DUDA.jpg?v=637795215095430000,https://www.afabula.com.br/macaquinho-bebe-duda-est-duda-fundo-lilas-aurora-5-10684-10718/p,11-04-2022
Vestido Bebe Lenço Duda,"R$ 259,00",100% Algodão Forro 100% Algodão Combinação 100% Algodão,Bebês,Vestido,,https://lojafabula.vteximg.com.br/arquivos/ids/563783-799-1000/510691_17026_1-VESTIDO-BEBE-LENCO-DUDA.jpg?v=637794387179470000,https://www.afabula.com.br/vestido-bebe-lenco-duda-est-lenco-duda-fundo-colorido-5-10691-17026/p,11-04-2022
Moletom Capuz Bebe Bebessauros,"R$ 189,00","88,5% Algodão 11,5% Poliéster Forro 96% Algodão 4% Elastano",Bebês,Meninos,,https://lojafabula.vteximg.com.br/arquivos/ids/564921-799-1000/511215_17109_1-MOLETOM-CAPUZ-BEBE-BEBESSAUROS.jpg?v=637794406732530000,https://www.afabula.com.br/moletom-capuz-bebe-bebessauros-est-bebessauros-fundo-verde---5-11215-17109/p,11-04-2022
