name,price,composition,material-sum,age,category,sub_category,description,img_url,url,scrapped-at
Cinta Bermuda Loba Slim,"64,90",12% elastano 88% poliamida,1.0,Adulto,Atributos,Bermuda/Short Slim,"Composição: 88% Poliamida, 12% Elastano Diminui e modela, afina a cintura, diminui a barriga, reduz o culote, borda interna de silicone, forro de algodão.",https://lupo.vteximg.com.br/arquivos/ids/179183-500-500/05696-001.jpg?v=636679536896930000,https://www.lupo.com.br/cinta-bermuda-loba-af-slim-05696-001/p,12-04-2022
Cinta Bermuda Loba Up Line,"40,90",20% elastano 80% poliamida,1.0,Adulto,Atributos,Bermuda/Short Slim,cinta berm loba af up line levanta o bumbum diminui a barriga reduz o culote forro de algodão diminui e modela composição: 80% poliamida 20% elastano,https://lupo.vteximg.com.br/arquivos/ids/180102-500-500/05695-001.jpg?v=636688206582400000,https://www.lupo.com.br/cinta-berm-loba-af-up-line-05695-001/p,12-04-2022
Meia Calça Loba Risca Atras Fio 15,"39,90",11% elastano 89% poliamida,1.0,Adulto,Meias-Calças,Fina,"Composição: 89% Poliamida, 11% Elastano Fio 15",https://lupo.vteximg.com.br/arquivos/ids/172185-500-500/05685-001-6700.jpg?v=636325290301670000,https://www.lupo.com.br/meia-calca-loba-af-risca-atras-05685-001/p,12-04-2022
MeiaCalca Loba News,"22,90",14% elastano 86% poliamida,1.0,Adulto,Meias-Calças,Fina,"Composição: 86% Poliamida, 14% Elastano Fio 15",https://lupo.vteximg.com.br/arquivos/ids/181777-500-500/05680-001.jpg?v=636729437519630000,https://www.lupo.com.br/meia-calca-loba-af-news-05680-001/p,12-04-2022
Meia Lupo - Aerobica,"32,90",18% poliamida 2% outra 80% algodão,1.0,Adulto,Meias,Esportivas,"Composição: 2% Outra Fibra, 18% Poliamida, 80% Algodão",https://lupo.vteximg.com.br/arquivos/ids/171918-500-500/04830-003-1110.jpg?v=636325285474870000,https://www.lupo.com.br/meia-lupo-af-aerobica-04830-003/p,12-04-2022
Meia Lupo Basic,"16,90",21% poliamida 3% outra 76% algodão,1.0,Adulto,Meias,Soquetes,"Composição: 76% ALGODÃO, 21% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/171827-500-500/04576-003-1110.jpg?v=636325283715500000,https://www.lupo.com.br/meia-lupo-af-basic-04576-003/p,12-04-2022
Meia Lupo AF,"13,90",25% poliamida 3% outra 72% algodão,1.0,Adulto,Meias,Soquetes,"Composição: 72% ALGODÃO, 25% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/171751-500-500/04572-001-1110.jpg?v=636325282222200000,https://www.lupo.com.br/meia-lupo-af-04572-001/p,12-04-2022
Meia Lupo Adulto - Sport,"17,90",3% outra 45% poliamida 52% algodao,1.0,Adulto,Meias,Esportivas,"Composição: 3% Outra Fibra , 45% Poliamida , 52% Algodao",https://lupo.vteximg.com.br/arquivos/ids/171299-500-500/03860-016-1140.jpg?v=636325273509370000,https://www.lupo.com.br/meia-lupo-am-sport-03860-016/p,12-04-2022
Meia Lupo - Dry Fit,"27,90",4% elastano 96% poliamida,1.0,Adulto,Meias,Esportivas,"Composição: 96% Poliamida, 4% Elastano",https://lupo.vteximg.com.br/arquivos/ids/171283-500-500/03360-002-9990.jpg?v=636325273138070000,https://www.lupo.com.br/meia-lupo-au-dry-fit-03360-002/p,12-04-2022
Meia Lupo Adulto - Sport,"24,90",17% poliamida 3% outras 80% algodão,1.0,Adulto,Meias,Esportivas,composição: 80% algodão cotton 17% poliamida 3% outras fibras,https://lupo.vteximg.com.br/arquivos/ids/171236-500-500/03292-001-1140.jpg?v=636325271235470000,https://www.lupo.com.br/meia-lupo-am-sport-03292-001/p,12-04-2022
Meia Sapatilha Lupo,"20,90",24% poliamida 4% outra 72% algodão,1.0,Adulto,Meias,Soquetes,"Composição: 4% Outra Fibra, 24% Poliamida, 72% Algodão",https://lupo.vteximg.com.br/arquivos/ids/171140-500-500/03287-001-1120.jpg?v=636325269491500000,https://www.lupo.com.br/meia-lupo-am-sapatilha-03287-001/p,12-04-2022
Meia Lupo Adulto - Walk,"24,90",1% outras 16% poliamida 83% algodão,1.0,Adulto,Meias,Esportivas,composição: 83% algodão cotton 16% poliamida 1% outras fibras,https://lupo.vteximg.com.br/arquivos/ids/170661-500-500/03235-002-1160.jpg?v=636325259933400000,https://www.lupo.com.br/meia-lupo-am-walk-03235-002/p,12-04-2022
Meia Lupo Infantil - Kit com 3 Unidades,"36,90",27% poliamida 3% outra 70% algodao,1.0,Infantil,Meias,Soquetes,"Composição: 70% Algodao, 27% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/170394-500-500/02835-089-0900.jpg?v=636325254270700000,https://www.lupo.com.br/meia-lupo-ku-kit3-02835-089/p,12-04-2022
Meia Lupo Infantil Sport - Kit com 3 Unidades,"39,90",2% outra 22% poliamida 76% algodão,1.0,Infantil,Meias,Esportivas,"Composição: 76% Algodão, 22% Poliamida, 2% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/170117-500-500/02727-089-0900.jpg?v=636325248646500000,https://www.lupo.com.br/meia-lupo-km-sport-kit3-02727-089/p,12-04-2022
Meia Lupo Infantil - Sport,"13,90",2% outra 24% poliamida 74% algodão,1.0,Infantil,Meias,Esportivas,"Composição: 74% Algodão, 24% Poliamida, 2% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/170098-500-500/02727-001-1120.jpg?v=636325247985570000,https://www.lupo.com.br/meia-lupo-km-sport-02727-001/p,12-04-2022
Meia Lupo Infantil - Sport,"13,90",2% outra 21% poliamida 77% algodao,1.0,Infantil,Meias,Esportivas,"Composição: 2% Outra Fibra , 21% Poliamida , 77% Algodao",https://lupo.vteximg.com.br/arquivos/ids/170059-500-500/02725-001-1120.jpg?v=636325247141130000,https://www.lupo.com.br/meia-lupo-km-sport-02725-001/p,12-04-2022
Meia Calça Lobinha Winter - Fio 70,"35,90",5% elastano 95% poliamida,1.0,Infantil,Meias-Calças,Fashion,"Composição: 95% Poliamida , 5% Elastano",https://lupo.vteximg.com.br/arquivos/ids/177188-500-500/02597-001.jpg?v=636560985996300000,https://www.lupo.com.br/meia-calca-lobinha-kf-winter-02597-001/p,12-04-2022
Meia Calça Lobinha Fina - Fio 20,"15,90",,0.0,Infantil,Meias-Calças,Fina,Características: Meia calça infantil. Fina em fio 20. Toque suave. Ajuste perfeito. Composição: 85% Poliamida no mínimo.,https://lupo.vteximg.com.br/arquivos/ids/180073-500-500/02570-001.jpg?v=636688151952970000,https://www.lupo.com.br/meia-calca-lobinha-kf-fina-02570-001/p,12-04-2022
Meia Calca Lobinha Coracao,"22,90",15% outras 85% poliamida,1.0,Infantil,Meias-Calças,Fashion,Características: Meia calça fio 20. Desenho de coração. Com demarcação de calça e ponteira. Toque suave. Ajuste perfeito. Composição: 85% Poliamida no mínimo. 15% Outras fibras.,https://lupo.vteximg.com.br/arquivos/ids/182343-500-500/02515-005-1000.jpg?v=636868928567000000,https://www.lupo.com.br/meia-calca-lobinha-kf-coracao-02515-005/p,12-04-2022
Meia Calca Lobinha Poa,"22,90",,0.0,Infantil,Meias-Calças,Fina,Características: Meia calça infantil. Com textura delicada. Toque suave. Ajuste perfeito. Composição: 85% Poliamida no mínimo.,https://lupo.vteximg.com.br/arquivos/ids/182331-500-500/02515-001-1000.jpg?v=636868928474070000,https://www.lupo.com.br/meia-calca-lobinha-kf-poa-02515-001/p,12-04-2022
Meia Calça Lobinha Arrastão,"29,90",8% o 92% e,1.0,Infantil,Meias-Calças,Fashion,"Para as pequenas que são ricas de personalidade, temos o produto que faltava em seu guarda roupa: uma meia calça arrastão A Lupo ouviu suas clientes mais novas e lançou uma versão infantil para todas as lobinhas que desejam se vestir com um estilo único Esta Meia Calça Arrastão Infantil é composta por poliamida, 92%, e elastano, 8%, o que garante um toque suave em contato com a pele e um caimento perfeito no corpo. Para a lobinha com personalidade, uma meia arrastão para chamar de sua",https://lupo.vteximg.com.br/arquivos/ids/178022-500-500/02513-002.jpg?v=636574115144370000,https://www.lupo.com.br/meia-calca-lobinha-kf-arrastao-02513-002/p,12-04-2022
Meia  Sapatilha Lupo - Kit com 3 Unidades,"36,90",2% outra 30% poliamida 68% algodão,1.0,Infantil,Meias,Soquetes,"Composição: 68% Algodão, 30% Poliamida, 2% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/168966-500-500/02270-089-0910.jpg?v=636325219990130000,https://www.lupo.com.br/meia-lupo-ku-sap-kit3-02270-089/p,12-04-2022
Meia  Sapatilha Lupo,"12,90",2% outra 30% poliamida 68% algodao,1.0,Infantil,Meias,Esportivas,"Os pequenos também merecem um conforto extra nos pés, não é mesmo Feita majoritariamente de poliamida e algodão, a meia sapatilha Lupo foi feita para proporcionar mais aconchego e segurança para os pezinhos das crianças. Feita majoritariamente de poliamida e algodão, esta meia infantil se encaixa perfeitamente no pé do seu filho ou filha. Confira as cores disponíveis e os nossos tamanhos e garanta o melhor produto para o seu pequeno favorito Composição: 2% Outra Fibra , 30% Poliamida , 68% Algodao",https://lupo.vteximg.com.br/arquivos/ids/168946-500-500/02270-001-1120.jpg?v=636325219368300000,https://www.lupo.com.br/meia-lupo-ku-sapatilha-02270-001/p,12-04-2022
Meia Lupo Refinata,"28,90",2% elastano 20% poliamida 78% modal,1.0,Adulto,Meias,Clássicas,"Composição: 20% Poliamida , 2% Elastano , 78% Modal",https://lupo.vteximg.com.br/arquivos/ids/181754-500-500/01795-001_PM_COR_2800.jpg?v=636728848177200000,https://www.lupo.com.br/meia-lupo-am-modal-01795-001/p,12-04-2022
Blusa 2 A Pele Loba - Manga Longa - Microfibra,"40,90",,0.0,Adulto,Blusas,Segunda Pele,Informações: Microfibra Manga Longa Fio 60 Composição: 85% Poliamida,https://lupo.vteximg.com.br/arquivos/ids/176822-500-500/LUPO-DIA-1-MEIA-CALCA4250-copy.jpg?v=636553210050400000,https://www.lupo.com.br/blusa-2-a-pele-loba-af-manga-lon-00845-001/p,12-04-2022
Blusa 2 A Pele Loba - Manga Curta - Microfibra,"36,90",,0.0,Adulto,Blusas,Segunda Pele,Informações: Microfibra Manga Curta Composição: 85% Poliamida,https://lupo.vteximg.com.br/arquivos/ids/182318-500-500/00805-001.jpg?v=636867968496900000,https://www.lupo.com.br/blusa-2-a-pele-loba-af-microfib-00805-001/p,12-04-2022
Cueca Lupo Slip - Algodão,"44,90",5% elastano 95% algodão,1.0,Adulto,Cuecas,Slip,Informações: Abertura Frontal Maior Praticidade Punho seamless Conforto extremo Composição: 95% Algodão 5% Elastano,https://lupo.vteximg.com.br/arquivos/ids/164375-500-500/00516-001-8730.jpg?v=636325116526600000,https://www.lupo.com.br/cueca-lupo-am-slip-00516-001/p,12-04-2022
Cueca Kids Lupo Boxer - Algodão Com Elastano,"29,90",5% elastano 95% algodão,1.0,Infantil,Cuecas,Boxer,"Durante a infância, utilizar roupas confortáveis é algo que faz toda a diferença, principalmente porque as crianças se movimentam constantemente. Logo, se as peças estiverem em atrito com a pele, pode causar uma série de irritações e machucados. E um item indispensável é a cueca infantil boxer, principalmente por ser um modelo maior do que os outros, evitando que as coxas batam uma contra a outra e protegendo mais a pele. Além disso, com este modelo da Lupo, o seu filho não ficará apertado ou com eventuais incômodos devido à composição de 95% algodão e 5% elastano da peça.",https://lupo.vteximg.com.br/arquivos/ids/163869-500-500/00150-002-1110.jpg?v=636325104366970000,https://www.lupo.com.br/cueca-lupo-km-boxer-00150-002/p,12-04-2022
Meia Pé Por Pé - Kit com 2 Pares  - Tamanho: U | Cor: Sortida | Calçado: 26 a 35,"43,90",3% elastano 97% poliamida,1.0,Infantil,Meias,Uau,"Composição: 97% Poliamida, 3% Elastano Calcanhar Verdadeiro Cano Longo",https://lupo.vteximg.com.br/arquivos/ids/192812-500-500/12000-0880905.jpg?v=637795207020000000,https://www.lupo.com.br/meia-pe-por-pe-ku-lupo-uau-kit2-12000-0880905/p,12-04-2022
Cueca Lupo Samba Canção,"78,90",100% algodão,1.0,Adulto,Cuecas,Samba Canção,Composição: 100% Algodão,https://lupo.vteximg.com.br/arquivos/ids/193021-500-500/00714-002_AZUL-2380_00481.jpg?v=637841527837970000,https://www.lupo.com.br/cueca-lupo-am-samba-cancao-00714-002/p,12-04-2022
Sutiã Loba Renda Ras,"83,90",8% elastano 92% poliamida,1.0,Adulto,Lingerie,Sutiã Básico,"Composição: 92% Poliamida, 8% Elastano",https://lupo.vteximg.com.br/arquivos/ids/192771-500-500/17400-001-9990.jpg?v=637782849423600000,https://www.lupo.com.br/sutia-loba-af-renda-ras-17400-001/p,12-04-2022
Meia Quem Soltou o Pum Lupo Uau  - Tamanho: U | Cor: Yellow | Calçados: 26 a 35,"22,90",3% elastano 97% poliamida,1.0,Infantil,Meias,Uau,Composição: 97% Poliamida e 3% Elastano,https://lupo.vteximg.com.br/arquivos/ids/192694-500-500/12000-003a.jpg?v=637723222880200000,https://www.lupo.com.br/meia-quem-soltou-o-pum-12000-003/p,12-04-2022
Meia 3/4 Lupo AF,"32,90",18% poliamida 3% outra 79% algodao,1.0,Adulto,Meias,Soquetes,"Composição: 79% Algodao, 18% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/192325-500-500/04455-001-9990.jpg?v=637467759481570000,https://www.lupo.com.br/meia-34-lupo-af-04455-001/p,12-04-2022
Calca Lupo Up Control VB,"169,90",4% elastano 96% poliamida,1.0,Adulto,Lupo Sport,Calças,"A calça Lupo Up Control VB foi desenvolvida e confeccionada para proporcionar total conforto e liberdade de movimento durante qualquer tipo de atividade física. Com tecnologia moderna e sem costura da Lupo , diminui os pontos de fricção, além de possuir ventilação estratégica, o que proporciona alto conforto térmico. A calça legging Lupo Up Control possui tiras de silicone na parte para maior aderência junto à pele da cintura, evitando que a calça se desprenda durante as atividades mais fortes. Com agente antiviral e antibacteriano inserido em seu fio, inativa o vírus presente na superfície têxtil, impedindo que a peça de roupa seja um meio de propagação de vírus e bactérias. Composição: 96% Poliamida, 4% Elastano",https://lupo.vteximg.com.br/arquivos/ids/192301-500-500/71502-002-9990.png?v=637467759091930000,https://www.lupo.com.br/calca-lupo-af-up-control-vb-71502-002/p,12-04-2022
Meia Lupo Sap. Anti.,"25,90",2% outra 28% poliamida 70% algodao,1.0,Infantil,Meias,Com Solado,"Composição: 70% Algodao, 28% Poliamida, 2% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/192267-500-500/02076-004-8120.jpg?v=637467758257730000,https://www.lupo.com.br/meia-lupo-bm-sap--anti--02076-004/p,12-04-2022
Cueca Lupo SambaCancao,"78,90",100% algodao,1.0,Adulto,Cuecas,Samba Canção,"A c ueca samba canção divide opiniões Para muitos homens, ela é sinônimo de conforto para encarar a rotina corrida do dia a dia, para outros, é a peça indispensável para dormir com muita comodidade. Com as Cuecas Samba Canção da Lupo , você vai encontrar conforto em qualquer ocasião, além de contar com muitos modelos mais modernos e com estampas variadas. Se você não abre mão de frescor e liberdade, com certeza, esse modelo de Cueca Lupo foi feito para você. A Samba Canção Lupo é confeccionada em algodão e conta com elástico na cintura. Está disponível em vários tamanhos, cores e estampas. Escolha a sua e aproveite o momento Composição: 100% Algodao",https://lupo.vteximg.com.br/arquivos/ids/192164-500-500/00710-002-6110.jpg?v=637467753373830000,https://www.lupo.com.br/cueca-lupo-am-samba-cancao-00710-002/p,12-04-2022
Meia Lupo,"17,90",3% outra 30% poliamida 67% algodão,1.0,Adulto,Meias,Soquetes,"Composição: 67% Algodão, 30% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191776-500-500/04570-314-1120.jpg?v=637467746051600000,https://www.lupo.com.br/meia-lupo-04570-314/p,12-04-2022
Camiseta Lupo Basica II,"114,90",100% poliamida,1.0,Adulto,Lupo Sport,Camisetas,"A camiseta Lupo Básica II é ideal para deixar seus treinos ao ar livre mais leves. Produzida em poliamida biodegradável, que se decompõe em até três anos depois de seu descarte, proporciona toque macio, respirabilidade e conforto ao seu corpo, sempre com a mesma qualidade e durabilidade de uma poliamida convencional. A peça conta ainda com proteção UV 50 , protegendo sua pele contra a exposição solar, o que torna a camiseta para treino masculina Lupo é perfeita para suas atividades nas ruas. Composição: 100% Poliamida",https://lupo.vteximg.com.br/arquivos/ids/188806-500-500/77053-002-1110.jpg?v=637197181495930000,https://www.lupo.com.br/camiseta-lupo-am-basica-ii-77053-002/p,12-04-2022
Meia Mario Bros Urban,"26,90",,0.0,Infantil,Meias,Urban,,https://lupo.vteximg.com.br/arquivos/ids/188400-500-500/16857-001-3510.jpg?v=637197176348470000,https://www.lupo.com.br/meia-mario-bros-ku-urban-16857-001/p,12-04-2022
Cueca Lupo Sunga,"36,90",5% elastano 95% algodão,1.0,Adulto,Cuecas,Sunga,"Composição: 95% Algodão, 5% Elastano",https://lupo.vteximg.com.br/arquivos/ids/187620-500-500/00427-003-5903.jpg?v=637197168652900000,https://www.lupo.com.br/cueca-lupo-am-sunga-00427-003/p,12-04-2022
